HTTrack3.49-2 launched on Wed, 03 Jan 2024 17:24:59 at https://specter.solutions +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://specter.solutions -O "/home/kim/websites/specter" -n -t -%P -p7 -N0 -s2 -p7 -D -a -K0 -c4 -%k -r10 -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

17:34:33	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.0.10
17:34:33	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.0.10
17:34:35	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.8.1
17:34:35	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0
17:34:35	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6
17:34:37	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.8.1
17:34:37	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.8.1
17:35:49	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-includes/js/imagesloaded.min.js?ver=5.0.0
17:35:55	Warning: 	HTML file (5845 bytes) retransferred due to lack of cache: https://specter.solutions/shop/feed/
17:35:56	Warning: 	HTML file (864 bytes) retransferred due to lack of cache: https://specter.solutions/liquid-for-bitcoiners-1-4-confidential-transactions/feed/
17:36:03	Warning: 	HTML file (858 bytes) retransferred due to lack of cache: https://specter.solutions/liquid-for-bitcoiners-2-4-stablecoin-self-custody/feed/
17:36:03	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://blockstream.com/bitcoin17-final41.pdf
17:36:09	Warning: 	HTML file (1011 bytes) retransferred due to lack of cache: https://specter.solutions/liquid-for-bitcoiners-3-4-stablecoins-for-working-capital-stability-remittances-and-bitcoin-backed-loans/feed/
17:36:14	Warning: 	HTML file (894 bytes) retransferred due to lack of cache: https://specter.solutions/liquid-for-bitcoiners-4-4-financial-securities-infrastructure/feed/
17:36:18	Warning: 	HTML file (797 bytes) retransferred due to lack of cache: https://specter.solutions/73eba6c85c8fcf123d7af471c912646d/feed/
17:36:21	Warning: 	HTML file (843 bytes) retransferred due to lack of cache: https://specter.solutions/hardware-wallets-can-be-hacked-but-this-is-fine/feed/
17:36:24	Warning: 	HTML file (888 bytes) retransferred due to lack of cache: https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/feed/
17:36:35	Warning: 	HTML file (804 bytes) retransferred due to lack of cache: https://specter.solutions/bls-signatures-better-than-schnorr/feed/
17:36:45	Warning: 	HTML file (827 bytes) retransferred due to lack of cache: https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/feed/
17:36:59	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.7.4.0
17:36:59	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.7.4.0
17:37:00	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.7.4.0
17:37:00	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.7.4.0
17:37:02	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=7.4.0
17:37:04	Warning: 	HTML file (190038 bytes) retransferred due to lack of cache: https://specter.solutions/category/bitcoin/feed/
17:37:07	Warning: 	HTML file (81926 bytes) retransferred due to lack of cache: https://specter.solutions/category/bitcoin/liquid/feed/
17:37:10	Warning: 	HTML file (61155 bytes) retransferred due to lack of cache: https://specter.solutions/author/specterteam/feed/
17:37:11	Warning: 	HTML file (21936 bytes) retransferred due to lack of cache: https://specter.solutions/author/anonymous/feed/
17:37:12	Warning: 	HTML file (1746 bytes) retransferred due to lack of cache: https://specter.solutions/category/uncategorized/feed/
17:37:14	Warning: 	HTML file (1747 bytes) retransferred due to lack of cache: https://specter.solutions/author/elementor-zuekhj/feed/
17:37:16	Warning: 	HTML file (109281 bytes) retransferred due to lack of cache: https://specter.solutions/author/stepan-snigirev/feed/
17:37:16	Warning: 	HTML file (83075 bytes) retransferred due to lack of cache: https://specter.solutions/category/cryptography/feed/
17:37:18	Warning: 	HTML file (83051 bytes) retransferred due to lack of cache: https://specter.solutions/category/math/feed/
17:37:24	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.16.0
17:37:27	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf
17:37:59	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
17:38:13	Warning: 	Retry after error -4 (No data (connection closed)) at link https://specter.solutions/xmlrpc.php?rsd (from https://specter.solutions/)
17:38:31	Warning: 	Warning: store text/css without scan: /home/kim/websites/specter/gmpg.org/xfn/default.css
17:38:33	Warning: 	HTML file (769 bytes) retransferred due to lack of cache: https://specter.solutions/?p=5157
17:38:34	Warning: 	Moved Permanently for https://specter.solutions/?p=5157
17:38:34	Warning: 	File has moved from https://specter.solutions/?p=5157 to https://specter.solutions/desktop/
17:38:36	Warning: 	HTML file (771 bytes) retransferred due to lack of cache: https://specter.solutions/?p=5070
17:38:37	Warning: 	Moved Permanently for https://specter.solutions/?p=5070
17:38:37	Warning: 	File has moved from https://specter.solutions/?p=5070 to https://specter.solutions/hardware/
17:38:38	Warning: 	HTML file (775 bytes) retransferred due to lack of cache: https://specter.solutions/?p=5675
17:38:40	Warning: 	Moved Permanently for https://specter.solutions/?p=5675
17:38:40	Warning: 	File has moved from https://specter.solutions/?p=5675 to https://specter.solutions/enterprise/
17:38:40	Warning: 	HTML file (773 bytes) retransferred due to lack of cache: https://specter.solutions/?p=3773
17:38:42	Warning: 	Moved Permanently for https://specter.solutions/?p=3773
17:38:42	Warning: 	File has moved from https://specter.solutions/?p=3773 to https://specter.solutions/downloads/
17:38:42	Warning: 	HTML file (196816 bytes) retransferred due to lack of cache: https://specter.solutions/hardware-wallets-can-be-hacked-but-this-is-fine/
17:38:43	Warning: 	HTML file (194632 bytes) retransferred due to lack of cache: https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/
17:38:45	Warning: 	HTML file (201347 bytes) retransferred due to lack of cache: https://specter.solutions/bls-signatures-better-than-schnorr/
17:38:47	Warning: 	HTML file (196811 bytes) retransferred due to lack of cache: https://specter.solutions/how-schnorr-signatures-may-improve-bitcoin/
17:38:50	Warning: 	HTML file (156331 bytes) retransferred due to lack of cache: https://specter.solutions/contact/%22https:/specter.solutions/contact/
17:38:53	Error: 	"Not Found" (404) at link https://specter.solutions/contact/%22https:/specter.solutions/contact/ (from https://specter.solutions/contact/)
17:38:53	Warning: 	HTML file (765 bytes) retransferred due to lack of cache: https://specter.solutions/?p=96
17:38:55	Warning: 	Moved Permanently for https://specter.solutions/?p=96
17:38:55	Warning: 	File has moved from https://specter.solutions/?p=96 to https://specter.solutions/contact/
17:38:55	Warning: 	HTML file (769 bytes) retransferred due to lack of cache: https://specter.solutions/?p=1993
17:38:57	Warning: 	Moved Permanently for https://specter.solutions/?p=1993
17:38:57	Warning: 	File has moved from https://specter.solutions/?p=1993 to https://specter.solutions/imprint/
17:38:57	Warning: 	HTML file (777 bytes) retransferred due to lack of cache: https://specter.solutions/?p=3
17:38:59	Warning: 	Moved Permanently for https://specter.solutions/?p=3
